Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Review Text,Review Length,Rating Segment,Contradiction Type,Is Contradiction,GMM Cluster,Cluster Confidence,Cluster Uncertainty,Segment Name,Age Group,GMM Log Density,Density Anomaly,Low Confidence Anomaly,Age_Extreme,Positive_Feedback_Count_Extreme,Review_Length_Extreme,Extreme Feature Count,Density Rarity Score,Anomaly Score,Final Anomaly,Anomaly Type
1095,27,4,0,0,General Petite,Dresses,Dresses,"I ordered this in my usual size 0 and couldn't finish zipping up the top, but also couldn't fill in the boobs. i am 5'7, 116 lbs, 32a. it is very cute, but the top was pretty stiff and unless it draped on you correctly, could probably be bothersome. i was disappointed in the quality of the skirt- no lining, simple cotton/polyester. i will probably return, try the size up, but was disappointed compared to how excited i was for it. i did like that it had pockets, and would be a fun dress to wear f",97,Positive,High Rating - Not Recommended,1,2,0.9991674966840643,0.000832503315935651,Dissatisfied Non-Recommenders,18-29,1.9189366773751615,0,0,0,0,0,0,0.8286638848675807,0.6144984430969775,1,Rating-Recommendation Contradiction
1072,26,4,0,0,General Petite,Dresses,Dresses,"I am returning this dress as it looks pretty matronly once it's on. the top was also very tight in the arms and chest (i am 5'9"", 140lbs, and 34d).",30,Positive,High Rating - Not Recommended,1,2,0.9994470725440121,0.0005529274559878949,Dissatisfied Non-Recommenders,18-29,1.9392394004428795,0,0,0,0,0,0,0.8281955207357574,0.6142083458590764,1,Rating-Recommendation Contradiction
1081,51,4,0,0,General,Dresses,Dresses,"I love this dress. it's an unusual material and really adorable in person. the problem was that it runs so large that i couldn't make it work. i'm usually an xs regular. the xs swallowed me. so then i ordered it in a pxs and pxxs because i really wanted it to work. only the pxxs fit, but it was so short that there was no way i could make it work. and i'm only 5'1"". i am 51 years old so i am not comfortable wearing ultra short dresses. maybe a person who doesn't mind really short would be able to",102,Positive,High Rating - Not Recommended,1,2,0.9990206179944561,0.0009793820055439273,Dissatisfied Non-Recommenders,50-59,1.96689864575843,0,0,0,0,0,0,0.8279400493911266,0.6141659010966721,1,Rating-Recommendation Contradiction
857,29,4,0,0,General Petite,Tops,Knits,"I ordered this in green when it was on sale and was so excited to get it. i thought the color would compliment my complexion perfectly. i read the other reviews who mentioned this item fit closer to the body than what is shown on the model - i wish i would have listened. while it is a very comfortable piece and stretches, it is a lot tighter than i wanted and because of that it is a bit see through. i didn't want to have to wear a cami underneath and i am pretty curvy. this top does show many of",102,Positive,High Rating - Not Recommended,1,2,0.999167790830293,0.0008322091697070544,Dissatisfied Non-Recommenders,18-29,1.9929591249771572,0,0,0,0,0,0,0.8272587924721111,0.613795838069997,1,Rating-Recommendation Contradiction
1068,50,4,0,0,General,Bottoms,Pants,"I am 5' and 3/4"" tall. too ""tall"" for most petite pants and too short for regular pants. these ran a little big. i weigh @140 lbs. and have been wearing mostly 28s and 29s, which is what i ordered. the 29s were a tad too big around the waist. the 28 fit but were so long that they looked like clown pants on me. i am in the conundrum that i can never find cropped pants that fit because i am in between petite and regular height sizing. these were a perfect example. they both went back. loved the qu",101,Positive,High Rating - Not Recommended,1,2,0.9990271278206866,0.000972872179313411,Dissatisfied Non-Recommenders,50-59,2.066355126092954,0,0,0,0,0,0,0.8250872860427488,0.6127382174572371,1,Rating-Recommendation Contradiction
1028,42,4,0,0,General,Bottoms,Jeans,"Definitely cute and good fit but the distressing at knee is open and will probably get worse, worth it if price lower... maybe",23,Positive,High Rating - Not Recommended,1,2,0.9994675492823518,0.0005324507176481807,Dissatisfied Non-Recommenders,40-49,2.1304024898814937,0,0,0,0,0,0,0.8230860938431406,0.6116495370651,1,Rating-Recommendation Contradiction
1099,54,4,0,0,General,Dresses,Dresses,"Beautiful color, bought a small (i am 5'10 and 145 pounds, the length is the only thing that is usually a problem on size small for me) however the chest area was extremely tight and ill fitting i thought, i am only a 34b. i'm returning it. i did think it was pricey for what you get as well. the color was by far the best thing about this dress, it could have been better quality and fit.",78,Positive,High Rating - Not Recommended,1,2,0.9989257822997287,0.0010742177002712738,Dissatisfied Non-Recommenders,50-59,2.1473921712372595,0,0,0,0,0,0,0.8227880439410713,0.6116088655105899,1,Rating-Recommendation Contradiction
1099,25,4,0,0,General,Dresses,Dresses,"I wanted to love this dress. sadly, the styling was wrong. the stripes on the bottom half did not line up with the top and the pleats didn't help. it just threw everything off and made me look distorted.",39,Positive,High Rating - Not Recommended,1,2,0.9993358334021559,0.0006641665978440736,Dissatisfied Non-Recommenders,18-29,2.169666278552672,0,0,0,0,0,0,0.822319679809248,0.6112926732241928,1,Rating-Recommendation Contradiction
460,25,4,0,0,General,Bottoms,Shorts,"This romper was so cute and with the great reviews i thought i needed to try it...but once trying it on i realized it was an odd fit, there is not enough fabric to make it look as relaxed as it does on the model. also, the sleeves were a bit wider than they look in the picture. would probably work well for someone with a petite figure.",68,Positive,High Rating - Not Recommended,1,2,0.9991741112707109,0.0008258887292891259,Dissatisfied Non-Recommenders,18-29,2.1981001801804765,0,0,0,0,0,0,0.8217235800051095,0.6110269677484126,1,Rating-Recommendation Contradiction
872,39,4,0,0,General,Tops,Knits,Loved the design and legnth but the material was not a light and soft as i expected.  i would get this in another fabric.,24,Positive,High Rating - Not Recommended,1,2,0.9994692825157316,0.0005307174842683615,Dissatisfied Non-Recommenders,30-39,2.235892847326957,0,0,0,0,0,0,0.820701694626586,0.6104569908101467,1,Rating-Recommendation Contradiction
719,25,4,0,0,Initmates,Intimate,Lounge,"Unfortunately, the other reviews were accurate. i thought i could still make it work because i loved the design. but alas the dress is incredibly see-through. i tried using it like a bathing suit cover up, unbuttoned, like one of the models shows - but it looked very strange. would have definitely kept this dress for the beach if it weren't completely see-through.",63,Positive,High Rating - Not Recommended,1,2,0.9991857608136471,0.0008142391863529275,Dissatisfied Non-Recommenders,18-29,2.250605709308819,0,0,0,0,0,0,0.819977859150132,0.6101517774123366,1,Rating-Recommendation Contradiction
121,32,4,0,0,Initmates,Intimate,Layering,The top is a pretty design. it's a low v-neck. but it would be nice for layering. it was just way to tight. runs small. order up a size.,29,Positive,High Rating - Not Recommended,1,2,0.9994259617577574,0.0005740382422425583,Dissatisfied Non-Recommenders,30-39,2.3763164097375764,0,0,0,0,0,0,0.8168270458996849,0.6085283305982909,1,Rating-Recommendation Contradiction
1126,33,4,0,0,General Petite,Jackets,Outerwear,"This jacket is really cute! however, the mesh is really fragile. i've had the jacket for a month and noticed a huge tear down the back shoulder. it doesn't fit me tight so i'm not sure how it happened. every time i wear it i'm super paranoid about snagging it on something. like i mentioned before, the jacket is cute. it's lightweight and the design is unique. but if you want to get more than an occasional wearing out of this then don't bother. i'm hoping i can return it otherwise that's a lot of",95,Positive,High Rating - Not Recommended,1,2,0.9991371059735872,0.0008628940264128193,Dissatisfied Non-Recommenders,30-39,2.3946185536481317,0,0,0,0,0,0,0.8164864174401771,0.6084157875253711,1,Rating-Recommendation Contradiction
871,27,4,0,0,General Petite,Tops,Knits,"Cute top in theory...ended up looking a little sloppy. the sleeves are a bit too ""blousey"" for my taste and i really wanted the lace-up to be cuter, somehow. still a cute top, received several compliments, but not for me.",40,Positive,High Rating - Not Recommended,1,2,0.999313402032919,0.0006865979670810374,Dissatisfied Non-Recommenders,18-29,2.399583558818206,0,0,0,0,0,0,0.8160180533083539,0.6081463462475931,1,Rating-Recommendation Contradiction
1078,27,4,0,0,General Petite,Dresses,Dresses,"I was bummed about this dress! i saw it online and loved both colors. i tried it on in the store, and it did not work for me. i am 5'8"" tall with an hourglass figure, and it was too shot and too loose. it looked like a babydoll nightgown. i wanted to love it, but i think this one only works on smaller frames. onto the next...",68,Positive,High Rating - Not Recommended,1,2,0.9991638749919975,0.0008361250080024529,Dissatisfied Non-Recommenders,18-29,2.4039661953694864,0,0,0,0,0,0,0.8158903176360385,0.6081123838196197,1,Rating-Recommendation Contradiction
868,53,4,0,0,General,Tops,Knits,"A very cute and comfy top that's lightweight and falls nicely... but, it does snag very easily. so far, i've worn this top once and found small snags in multiple areas. the snags might blend into the fabric texture if they did not create dark spots. the yarn/thread is a mixture of a celadon tone and black, which concentrates the black when snagged.",63,Positive,High Rating - Not Recommended,1,2,0.9989355042033272,0.001064495796672782,Dissatisfied Non-Recommenders,50-59,2.452779776699694,0,0,0,0,0,0,0.8144000681256919,0.6074129332221805,1,Rating-Recommendation Contradiction
1112,36,4,0,0,General,Jackets,Outerwear,"I really wanted to love this coat. it is well made and unique. i usually buy the petite versions but they were sold out.
however i went ahead and purchased a regular size because i wanted a second winter coat.
sadly, it looked more like a cocoon coat on me. it stuck out at the back. probably because it was not a petite. it pulled across my chest, like shoulders were too short. for reference, i am 5 feet, 109lbs, and a 32d.
i didn't mind the fluffiness of the top portion and the tie is useful for",98,Positive,High Rating - Not Recommended,1,2,0.9991258634150502,0.0008741365849498361,Dissatisfied Non-Recommenders,30-39,2.4533532877329454,0,0,0,0,0,0,0.8143574895682534,0.6073535721011167,1,Rating-Recommendation Contradiction
1126,27,4,0,0,General,Jackets,Outerwear,"1st, this jacket fits true to size. 2nd, the shoulders are too tight (design--not sizing), as other reviewers have noted. it's such a beautiful design and material, so it's unfortunate that the shoulders are so tight the jacket is a little impractical.

i purchased this jacket with 40% off sale price. i'm not sure it's worth it for such oversight on shoulder mobility.",63,Positive,High Rating - Not Recommended,1,2,0.999175042124883,0.0008249578751170494,Dissatisfied Non-Recommenders,18-29,2.456797078310616,0,0,0,0,0,0,0.814229753895938,0.6072798685229924,1,Rating-Recommendation Contradiction
1092,27,4,0,0,General Petite,Dresses,Dresses,"I was stoked to get this dress, and it is truly beautiful, but the fit is so awful. it was like being swallowed up by a bag. i ordered my usual size 6; i'm 5'7"" 140 lbs, and a bra size 34dd, but the dress just fell on me like a sack. i was so disappointed!! had to return.",59,Positive,High Rating - Not Recommended,1,2,0.9991877969833185,0.0008122030166815009,Dissatisfied Non-Recommenders,18-29,2.4877269571986895,0,0,0,0,0,0,0.8130375542876608,0.6066812177471668,1,Rating-Recommendation Contradiction
854,38,4,0,0,General,Tops,Knits,"I tried this on in store yesterday and didn't buy it due to the dolman style sleeves and the scratchy lace.  dolman sleeves look terrible on me, so this was a no go.  beware the scratchy lace...i had this on for about 2 minutes and was itching.  otherwise, this will wok for plenty of people - the color can be a nice neutral.  it does run large - i usually wear a large and sized down to a medium.  it didn't work for me, but i'm sure some will find it a nice part of their wardrobe.",97,Positive,High Rating - Not Recommended,1,2,0.9991116426310185,0.0008883573689815183,Dissatisfied Non-Recommenders,30-39,2.5155320681009234,0,0,0,0,0,0,0.8124414544835221,0.6063983987155575,1,Rating-Recommendation Contradiction
824,49,4,0,0,General,Tops,Blouses,"Such a cute plaid print, i couldn't resist ordering this but all of the petite sizes were sold out. i went with the xs based on other reviews and it was just too huge. i ended up returning it. i think the xs petite may have worked but it's sold out so i'll never know. it is boxy so you may need to be careful if that fit works for your body or not. the colors are magnificent.",78,Positive,High Rating - Not Recommended,1,2,0.9989854184442897,0.0010145815557103255,Dissatisfied Non-Recommenders,40-49,2.5745037312410504,0,0,0,0,0,0,0.8103125266115984,0.6053591796169413,1,Rating-Recommendation Contradiction
