Division Name,Department Name,Class Name,Rating,Recommended IND,Clothing ID
General Petite,Bottoms,Jeans,1,0,1038
General,Jackets,Outerwear,5,1,1116
General,Tops,Knits,2,0,862
General Petite,Bottoms,Jeans,5,1,1038
General,Dresses,Dresses,4,1,1088
General,Tops,Knits,2,0,862
General,Dresses,Dresses,5,1,1078
General,Jackets,Outerwear,5,1,1116
General,Dresses,Dresses,3,1,1078
General Petite,Bottoms,Jeans,5,1,1038
General,Tops,Blouses,3,0,818
General,Tops,Knits,1,0,873
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,4,1,1078
General Petite,Bottoms,Jeans,4,1,1035
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1078
General,Tops,Knits,4,1,862
General,Tops,Knits,5,1,873
General,Tops,Knits,4,1,862
General Petite,Dresses,Dresses,1,0,1080
General Petite,Dresses,Dresses,5,1,1080
Initmates,Intimate,Layering,4,1,574
General,Dresses,Dresses,5,1,1110
General,Tops,Sweaters,4,1,929
General,Dresses,Dresses,5,1,1110
General Petite,Dresses,Dresses,5,1,1080
General,Tops,Knits,4,1,860
General,Tops,Fine gauge,3,0,909
Initmates,Intimate,Swim,2,0,254
General Petite,Tops,Blouses,5,1,833
General Petite,Dresses,Dresses,5,1,1080
General Petite,Dresses,Dresses,3,0,1080
General,Dresses,Dresses,5,1,1110
General,Bottoms,Jeans,5,1,1022
Initmates,Intimate,Swim,5,1,254
General Petite,Dresses,Dresses,2,0,1080
General Petite,Dresses,Dresses,2,0,1080
General,Dresses,Dresses,4,1,1110
Initmates,Intimate,Swim,3,0,254
Initmates,Intimate,Swim,5,1,254
General Petite,Dresses,Dresses,2,0,1080
General,Bottoms,Jeans,5,1,1022
General Petite,Dresses,Dresses,4,1,1080
General Petite,Dresses,Dresses,5,1,1080
General,Tops,Sweaters,2,0,929
General Petite,Dresses,Dresses,5,1,1080
General Petite,Tops,Blouses,5,1,833
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,5,1,1110
General Petite,Dresses,Dresses,5,1,1080
General Petite,Dresses,Dresses,4,1,1080
General,Tops,Knits,5,1,860
General Petite,Dresses,Dresses,5,1,1080
Initmates,Intimate,Swim,2,1,254
Initmates,Intimate,Layering,4,1,574
General,Dresses,Dresses,1,1,1110
General,Tops,Knits,5,1,860
Initmates,Intimate,Swim,2,0,254
General,Tops,Fine gauge,2,0,909
General,Tops,Knits,2,0,860
General Petite,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1110
General,Bottoms,Jeans,5,1,1022
General Petite,Dresses,Dresses,5,1,1080
General Petite,Dresses,Dresses,4,1,1080
General,Dresses,Dresses,4,1,1110
General,Tops,Knits,4,1,860
General,Tops,Sweaters,3,0,929
General,Dresses,Dresses,4,0,1074
General,Tops,Sweaters,3,0,929
General,Tops,Blouses,4,1,833
General,Tops,Blouses,5,1,833
General,Tops,Sweaters,2,0,929
General,Dresses,Dresses,5,1,1110
General,Bottoms,Jeans,5,1,1022
General,Dresses,Dresses,5,1,1110
General Petite,Dresses,Dresses,5,1,1080
General,Tops,Knits,5,1,860
General,Dresses,Dresses,5,1,1110
General Petite,Dresses,Dresses,5,1,1080
General Petite,Dresses,Dresses,5,1,1080
General,Tops,Blouses,5,1,833
General,Tops,Knits,3,0,860
General,Trend,Trend,5,1,1135
General,Dresses,Dresses,5,1,1110
General,Tops,Blouses,5,1,833
General,Bottoms,Jeans,5,1,1028
General,Tops,Knits,5,1,860
General,Tops,Knits,3,1,860
Initmates,Intimate,Swim,5,1,254
General,Bottoms,Jeans,5,1,1022
General,Tops,Blouses,4,1,833
General,Dresses,Dresses,5,1,1074
General,Bottoms,Jeans,5,1,1022
Initmates,Intimate,Swim,5,1,254
Initmates,Intimate,Layering,1,0,574
General,Tops,Knits,3,1,860
General Petite,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1110
General,Bottoms,Jeans,5,1,1022
General,Tops,Fine gauge,5,1,909
General Petite,Dresses,Dresses,3,0,1080
General,Tops,Sweaters,5,1,929
General Petite,Dresses,Dresses,5,1,1080
General,Tops,Knits,2,0,860
General,Tops,Knits,3,1,860
General,Dresses,Dresses,4,1,1110
General,Tops,Sweaters,4,1,929
General,Dresses,Dresses,5,1,1110
General Petite,Dresses,Dresses,4,1,1080
General,Tops,Knits,5,1,860
General,Tops,Sweaters,5,1,929
General,Tops,Knits,5,1,860
General,Tops,Sweaters,4,1,929
General Petite,Dresses,Dresses,5,1,1080
General Petite,Dresses,Dresses,5,1,1080
Initmates,Intimate,Swim,5,1,254
General Petite,Dresses,Dresses,5,1,1080
General Petite,Dresses,Dresses,5,1,1080
General Petite,Dresses,Dresses,5,1,1080
General,Bottoms,Jeans,5,1,1022
General,Dresses,Dresses,5,1,1080
Initmates,Intimate,Swim,4,1,254
General Petite,Tops,Fine gauge,5,1,895
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1080
General,Bottoms,Jeans,5,1,1022
General,Tops,Sweaters,5,1,929
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,3,1,1110
General,Tops,Knits,5,1,860
General,Dresses,Dresses,4,1,1080
General,Tops,Knits,5,1,879
General Petite,Bottoms,Skirts,5,1,1009
General Petite,Bottoms,Pants,5,1,1068
General,Tops,Knits,4,1,879
General,Bottoms,Jeans,3,1,1025
Initmates,Intimate,Intimates,1,0,284
General Petite,Tops,Knits,3,1,862
General Petite,Bottoms,Skirts,4,1,1009
General Petite,Dresses,Dresses,5,1,1086
General,Tops,Blouses,5,1,838
General,Tops,Blouses,5,1,838
General Petite,Dresses,Dresses,3,1,1100
General,Tops,Knits,2,1,877
Initmates,Intimate,Legwear,5,1,157
General Petite,Bottoms,Pants,4,1,1068
General Petite,Tops,Knits,4,1,862
General,Tops,Knits,5,1,879
Initmates,Intimate,Legwear,5,1,157
General,Tops,Blouses,2,0,838
General,Bottoms,Jeans,4,1,1028
General,Bottoms,Jeans,4,1,1028
Initmates,Intimate,Legwear,4,1,157
General Petite,Bottoms,Pants,5,1,1068
General,Bottoms,Jeans,2,0,1028
General,Tops,Knits,4,1,877
General Petite,Bottoms,Pants,5,1,1068
General,Tops,Blouses,2,0,838
General,Tops,Blouses,2,0,838
General Petite,Dresses,Dresses,2,0,1100
General,Tops,Knits,2,1,877
General,Tops,Knits,3,1,877
General,Tops,Knits,3,0,877
General Petite,Bottoms,Pants,5,1,1060
General,Bottoms,Jeans,3,1,1036
General,Tops,Knits,2,0,879
General,Tops,Blouses,5,1,836
General,Bottoms,Jeans,5,1,1036
General Petite,Bottoms,Pants,5,1,1068
General,Tops,Knits,3,1,879
General,Tops,Knits,4,1,879
General Petite,Bottoms,Pants,5,1,1060
General Petite,Bottoms,Pants,5,1,1068
General Petite,Tops,Knits,5,1,862
General,Tops,Blouses,5,1,838
General Petite,Tops,Knits,5,1,862
General Petite,Bottoms,Pants,5,1,1068
General,Tops,Knits,1,0,879
General Petite,Bottoms,Pants,5,1,1068
General,Tops,Blouses,5,1,838
General,Tops,Knits,3,0,877
General Petite,Bottoms,Pants,4,1,771
General,Tops,Knits,3,0,879
General,Bottoms,Jeans,5,1,1025
General,Tops,Knits,3,1,862
General,Bottoms,Jeans,4,1,1028
General Petite,Bottoms,Pants,5,1,1068
General,Tops,Knits,4,1,877
General,Dresses,Dresses,5,1,1083
General Petite,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,3,0,1083
General Petite,Dresses,Dresses,4,1,1078
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,3,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,4,1,1083
General,Dresses,Dresses,4,1,1083
General,Bottoms,Skirts,5,1,1002
General,Dresses,Dresses,4,1,1083
General,Dresses,Dresses,5,1,1083
General Petite,Dresses,Dresses,5,1,1078
Initmates,Intimate,Lounge,5,1,632
General,Dresses,Dresses,5,1,1083
General Petite,Dresses,Dresses,5,1,1078
General,Bottoms,Jeans,5,1,1022
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Tops,Fine gauge,5,1,907
General,Dresses,Dresses,5,1,1083
General,Bottoms,Skirts,5,1,1002
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,3,0,1083
General,Dresses,Dresses,5,1,1083
General,Tops,Fine gauge,5,1,907
General,Dresses,Dresses,5,1,1083
General,Tops,Knits,5,1,871
General,Dresses,Dresses,5,1,1083
General,Bottoms,Jeans,2,0,1022
General,Dresses,Dresses,3,0,1083
General Petite,Tops,Sweaters,4,0,936
General,Dresses,Dresses,5,1,1083
Initmates,Intimate,Lounge,5,1,632
General,Dresses,Dresses,4,1,1083
General,Dresses,Dresses,5,1,1083
General,Bottoms,Jeans,5,1,1022
General,Bottoms,Jeans,5,1,1022
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General,Tops,Knits,5,1,867
General,Tops,Knits,2,0,865
General,Bottoms,Pants,2,0,1066
General,Tops,Knits,4,1,867
Initmates,Intimate,Intimates,3,0,87
General,Tops,Knits,5,1,867
General,Bottoms,Shorts,4,1,456
General,Tops,Knits,4,1,865
General Petite,Bottoms,Jeans,4,1,1037
General Petite,Bottoms,Jeans,2,0,1037
General,Bottoms,Shorts,4,1,456
General Petite,Bottoms,Skirts,2,0,1009
General,Tops,Knits,4,1,865
General,Bottoms,Pants,3,0,1066
General,Bottoms,Shorts,5,1,456
General,Bottoms,Jeans,5,1,1037
General,Bottoms,Pants,2,0,1066
General,Tops,Knits,4,1,886
General,Tops,Knits,3,0,865
General,Tops,Knits,5,1,865
General,Bottoms,Jeans,5,1,1037
General,Bottoms,Jeans,5,1,1037
General,Tops,Knits,2,0,867
General,Bottoms,Jeans,5,1,1037
General Petite,Bottoms,Pants,5,1,1067
Initmates,Intimate,Sleep,5,1,477
General,Tops,Blouses,5,1,838
General,Tops,Knits,4,1,886
General Petite,Bottoms,Pants,5,1,1067
General,Bottoms,Pants,4,1,1066
General,Bottoms,Jeans,5,1,1037
General,Bottoms,Pants,5,1,1066
General,Bottoms,Skirts,5,1,1008
General,Bottoms,Jeans,5,1,1037
General,Tops,Knits,4,1,886
Initmates,Intimate,Intimates,5,1,704
General,Bottoms,Shorts,5,1,456
General Petite,Tops,Knits,4,1,864
General,Bottoms,Jeans,5,1,1037
General,Tops,Sweaters,4,1,945
General,Jackets,Jackets,5,1,960
General Petite,Tops,Knits,3,1,864
General,Bottoms,Jeans,3,1,1030
General,Bottoms,Jeans,2,0,1030
General,Bottoms,Jeans,4,1,1037
General Petite,Tops,Knits,5,1,864
General,Dresses,Dresses,4,1,1081
General Petite,Tops,Knits,5,1,864
General,Dresses,Dresses,3,0,1081
General Petite,Tops,Knits,5,1,864
General Petite,Tops,Knits,3,1,864
General,Bottoms,Jeans,4,1,1037
General Petite,Tops,Knits,4,1,864
General,Bottoms,Jeans,5,1,1037
General,Jackets,Jackets,5,1,960
General,Jackets,Jackets,5,1,960
Initmates,Intimate,Intimates,5,1,209
General Petite,Tops,Knits,4,1,864
General Petite,Tops,Knits,5,1,864
General Petite,Dresses,Dresses,4,0,1081
General,Jackets,Jackets,5,1,960
General,Bottoms,Jeans,5,1,1037
General,Bottoms,Jeans,4,1,1037
General,Tops,Knits,2,0,867
General,Jackets,Jackets,4,1,960
General,Tops,Knits,5,1,864
General Petite,Dresses,Dresses,5,1,1110
General,Tops,Fine gauge,3,0,904
General Petite,Dresses,Dresses,4,1,1110
General Petite,Dresses,Dresses,5,1,1110
General Petite,Bottoms,Jeans,5,1,1038
General,Dresses,Dresses,5,1,1078
General,Tops,Fine gauge,5,1,907
General Petite,Bottoms,Skirts,3,1,1020
General,Tops,Fine gauge,2,0,907
General,Bottoms,Skirts,5,1,996
General,Tops,Fine gauge,4,1,907
General,Dresses,Dresses,2,0,1110
General,Dresses,Dresses,5,1,1110
General,Tops,Knits,5,1,868
Initmates,Intimate,Swim,1,0,315
Initmates,Intimate,Swim,5,1,315
General,Bottoms,Skirts,3,0,1003
General Petite,Dresses,Dresses,3,0,1104
General,Dresses,Dresses,4,1,1110
General,Tops,Knits,5,1,22
Initmates,Intimate,Layering,4,1,125
General,Tops,Knits,5,1,868
General,Tops,Fine gauge,5,1,907
General,Dresses,Dresses,5,1,1078
General,Tops,Fine gauge,5,1,907
General,Tops,Fine gauge,1,0,907
General,Tops,Fine gauge,5,1,907
General,Dresses,Dresses,5,1,1110
General Petite,Bottoms,Pants,5,1,437
General,Dresses,Dresses,5,1,1110
General,Tops,Fine gauge,3,1,907
General Petite,Bottoms,Pants,5,1,437
General,Dresses,Dresses,5,1,1110
General,Tops,Fine gauge,4,1,907
General,Dresses,Dresses,4,1,1110
General,Tops,Fine gauge,5,1,907
Initmates,Intimate,Swim,4,1,315
General Petite,Bottoms,Skirts,5,1,1020
General,Tops,Fine gauge,1,0,907
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,5,1,1110
General Petite,Bottoms,Skirts,4,1,1020
General,Tops,Fine gauge,5,1,907
General,Dresses,Dresses,5,1,1110
General,Tops,Fine gauge,2,0,907
General,Bottoms,Skirts,4,1,1003
General,Bottoms,Jeans,5,1,1038
General,Dresses,Dresses,5,1,1110
General,Tops,Fine gauge,5,1,907
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,1,0,1078
General,Dresses,Dresses,5,1,1110
General,Bottoms,Jeans,5,1,1038
General,Bottoms,Jeans,5,1,1038
General,Dresses,Dresses,4,1,1110
General,Dresses,Dresses,4,1,1078
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,3,1,1078
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,1,0,1078
General,Dresses,Dresses,5,1,1110
General,Tops,Fine gauge,5,1,907
General,Dresses,Dresses,5,1,1110
Initmates,Intimate,Layering,2,0,125
General Petite,Bottoms,Pants,4,1,437
General,Tops,Knits,5,1,854
General,Tops,Knits,3,0,854
General Petite,Dresses,Dresses,4,1,1081
General Petite,Dresses,Dresses,5,1,1081
General,Tops,Sweaters,5,1,939
General,Tops,Knits,5,1,854
General Petite,Dresses,Dresses,5,1,1081
General,Bottoms,Jeans,5,1,1025
Initmates,Intimate,Intimates,2,0,743
General,Bottoms,Jeans,5,1,1025
General,Tops,Knits,4,1,863
General Petite,Dresses,Dresses,4,1,1081
General Petite,Dresses,Dresses,5,1,1081
General,Tops,Knits,5,1,860
General,Bottoms,Skirts,5,1,992
General Petite,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,5,1,1081
General,Tops,Knits,5,1,863
General Petite,Dresses,Dresses,4,1,1081
General,Tops,Knits,5,1,863
General,Dresses,Dresses,4,0,1099
General,Tops,Knits,5,1,863
General Petite,Dresses,Dresses,5,1,1081
General,Dresses,Dresses,5,1,1099
General,Tops,Knits,4,1,860
Initmates,Intimate,Swim,4,1,119
Initmates,Intimate,Swim,5,1,119
General Petite,Dresses,Dresses,3,0,1081
General,Tops,Knits,5,1,860
General,Dresses,Dresses,1,0,1099
General,Tops,Knits,4,1,863
General Petite,Dresses,Dresses,5,1,1081
General,Tops,Knits,5,1,854
General,Tops,Knits,5,1,863
General Petite,Dresses,Dresses,5,1,1081
General,Jackets,Jackets,5,1,960
General Petite,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,4,1,1081
General,Tops,Knits,4,1,863
General,Bottoms,Jeans,5,1,1026
General Petite,Dresses,Dresses,5,1,1081
General,Tops,Knits,5,1,863
General,Dresses,Dresses,2,0,1099
General,Dresses,Dresses,4,1,1099
General,Tops,Knits,5,1,863
General,Tops,Knits,4,1,863
Initmates,Intimate,Swim,5,1,119
General,Tops,Knits,2,0,860
General Petite,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,5,1,1081
General,Bottoms,Jeans,5,1,1026
Initmates,Intimate,Lounge,1,0,759
General Petite,Dresses,Dresses,1,0,1081
General,Tops,Blouses,3,1,815
General Petite,Dresses,Dresses,5,1,1081
General,Bottoms,Jeans,5,1,1025
General Petite,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,5,1,1081
General,Bottoms,Skirts,5,1,992
General,Dresses,Dresses,4,1,1099
General Petite,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,4,1,1081
General,Bottoms,Jeans,3,0,1027
General,Tops,Knits,5,1,863
General,Tops,Knits,5,1,854
General,Tops,Blouses,5,1,815
General,Tops,Knits,4,1,854
General,Jackets,Jackets,4,1,960
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,4,0,1086
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,2,0,1094
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1083
General Petite,Dresses,Dresses,4,1,1092
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,3,0,1086
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,3,0,1083
General,Dresses,Dresses,3,0,1083
General Petite,Dresses,Dresses,4,1,1094
General,Dresses,Dresses,4,1,1083
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,4,1,1083
General Petite,Dresses,Dresses,4,1,1092
General Petite,Dresses,Dresses,2,0,1094
General,Dresses,Dresses,5,1,1086
General Petite,Dresses,Dresses,5,1,1092
Initmates,Intimate,Sleep,5,1,172
General Petite,Dresses,Dresses,5,1,1092
Initmates,Intimate,Sleep,5,1,172
Initmates,Intimate,Sleep,5,1,172
General,Dresses,Dresses,4,1,1107
General Petite,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,3,1,1107
General Petite,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,4,1,1083
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,5,1,1094
General Petite,Dresses,Dresses,3,0,1092
General Petite,Dresses,Dresses,2,0,1092
General,Jackets,Jackets,5,1,986
General,Dresses,Dresses,5,1,1086
General,Dresses,Dresses,3,1,1083
General,Bottoms,Pants,5,1,1053
General,Dresses,Dresses,5,1,1086
General,Dresses,Dresses,5,1,1094
General Petite,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,5,1,1083
General,Dresses,Dresses,4,1,1086
General,Dresses,Dresses,1,0,1094
General Petite,Dresses,Dresses,1,0,1092
General Petite,Dresses,Dresses,5,1,1092
General,Bottoms,Skirts,3,0,1008
General Petite,Dresses,Dresses,2,0,1092
General,Dresses,Dresses,5,1,1083
General,Tops,Sweaters,5,1,934
Initmates,Intimate,Sleep,5,1,172
General Petite,Dresses,Dresses,3,0,1092
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,5,1,1086
General,Bottoms,Skirts,5,1,1008
General Petite,Dresses,Dresses,2,0,1092
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,5,1,1092
Initmates,Intimate,Sleep,3,0,172
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,3,1,1107
General Petite,Dresses,Dresses,3,0,1092
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,5,1,1083
General Petite,Dresses,Dresses,4,1,1092
General,Dresses,Dresses,2,0,1086
Initmates,Intimate,Sleep,4,1,172
General Petite,Dresses,Dresses,4,1,1092
Initmates,Intimate,Sleep,2,0,172
General,Bottoms,Skirts,5,1,1008
General,Dresses,Dresses,5,1,1086
General,Dresses,Dresses,5,1,1086
General,Dresses,Dresses,3,0,1086
General,Jackets,Jackets,5,1,986
General,Dresses,Dresses,5,1,1086
General,Dresses,Dresses,5,1,1083
General,Bottoms,Skirts,5,1,990
General Petite,Dresses,Dresses,4,1,1092
General Petite,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,5,1,1086
Initmates,Intimate,Sleep,5,1,172
General Petite,Bottoms,Pants,3,0,1066
General,Dresses,Dresses,5,1,1093
General,Tops,Sweaters,3,0,943
General,Dresses,Dresses,5,1,1093
General,Tops,Blouses,2,1,825
General Petite,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1093
General,Dresses,Dresses,5,1,1093
General,Dresses,Dresses,3,1,1086
General Petite,Bottoms,Jeans,2,0,1035
General,Tops,Knits,5,1,877
General Petite,Bottoms,Jeans,1,0,1035
General,Dresses,Dresses,4,1,1093
General,Tops,Sweaters,4,1,943
General Petite,Bottoms,Jeans,1,0,1035
General Petite,Bottoms,Pants,4,1,1050
General Petite,Tops,Blouses,2,0,830
General Petite,Tops,Blouses,5,1,830
Initmates,Intimate,Layering,5,1,143
General,Tops,Knits,4,1,872
General,Tops,Knits,5,1,877
General,Tops,Blouses,1,0,823
General,Tops,Knits,5,1,872
General,Dresses,Dresses,5,1,1093
General,Tops,Knits,5,1,877
General,Dresses,Dresses,3,1,1093
General,Dresses,Dresses,4,1,1093
General Petite,Bottoms,Pants,5,1,1050
General Petite,Tops,Blouses,5,1,830
General,Dresses,Dresses,2,0,1093
General Petite,Bottoms,Pants,3,1,1050
General Petite,Bottoms,Pants,5,1,1050
General,Dresses,Dresses,5,1,1093
General,Tops,Knits,5,1,12
General,Tops,Knits,5,1,877
General,Dresses,Dresses,4,1,1093
General,Dresses,Dresses,5,1,1093
General,Dresses,Dresses,5,1,1094
General Petite,Intimate,Lounge,5,1,356
General,Dresses,Dresses,5,1,1093
General Petite,Bottoms,Pants,5,1,1050
General,Dresses,Dresses,5,1,1093
General Petite,Bottoms,Pants,5,1,1050
